Gene	Fixed_count	Poly_count	p	Haplotype	Gene_fixed_poly_ratio	Haplotype_fixed_poly_ratio	Haploblock	Direction	pAdj	Homolog	Annotation
Ha412HOChr13g0608891	9	30	0.175741754628418	2	0.3	0.165606525480805	Ann_13_01	Fixed	0.698480242947894	AT3G56690	encodes a protein similar to ATPases and binds to calmodulin in vitro. This is a single-copy gene and is expressed in all tissues examined.
Ha412HOChr13g0608891	3	35	0.889107997538201	0	0.0857142857142857	0.0642462968341563	Ann_13_01	Fixed	1	AT3G56690	encodes a protein similar to ATPases and binds to calmodulin in vitro. This is a single-copy gene and is expressed in all tissues examined.
Ha412HOChr13g0608901	2	12	0.463084306724783	0	0.166666666666667	0.0642462968341563	Ann_13_01	Fixed	0.984127960353238	AT3G10760	Homeodomain-like superfamily protein;(source:Araport11)
Ha412HOChr13g0608951	8	2	3.8530865744837e-08	2	4	0.165606525480805	Ann_13_01	Fixed	2.20990185494431e-06	AT2G40960	Single-stranded nucleic acid binding R3H protein;(source:Araport11)
Ha412HOChr13g0608951	0	19	0.533484318569015	0	0	0.0642462968341563	Ann_13_01	Poly	1	AT2G40960	Single-stranded nucleic acid binding R3H protein;(source:Araport11)
Ha412HOChr13g0609011	6	5	0.000684252372942399	2	1.2	0.165606525480805	Ann_13_01	Fixed	0.0108926071639582	AT3G15350	Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein;(source:Araport11)
Ha412HOChr13g0609011	5	6	1.26309694948418e-06	0	0.833333333333333	0.0642462968341563	Ann_13_01	Fixed	4.53883800656903e-05	AT3G15350	Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein;(source:Araport11)
Ha412HOChr13g0609121	0	13	0.74048299431949	0	0	0.0642462968341563	Ann_13_01	Poly	1	AT4G03510	RMA1 encodes a novel 28 kDa protein with a RING finger motif and a C-terminal membrane-anchoring domain that is involved in the secretory pathway. Has E3 ubiquitin ligase activity.
Ha412HOChr13g0609121	4	3	0.00672836637618626	2	1.33333333333333	0.165606525480805	Ann_13_01	Fixed	0.0722696485227103	AT4G03510	RMA1 encodes a novel 28 kDa protein with a RING finger motif and a C-terminal membrane-anchoring domain that is involved in the secretory pathway. Has E3 ubiquitin ligase activity.
Ha412HOChr13g0609131	1	15	0.580145168721165	2	0.0666666666666667	0.165606525480805	Ann_13_01	Poly	1	AT3G42170	transposase-like gene with conserved domains from the family of hAT transposases that includes hobo from Drosophila melanogaster, Activator (Ac) from maize, and Tam3 from snapdragon but lacks several amino acids known to be essential for Ac transposition5. The DAYSLEEPER gene lacks 8 bp duplications and TIRs (a common feature of transcriptionally silent hAT transposases), however, DAYSLEEPER expression was detected, and several expressed sequence tags are available. The expression seems to be under the control of factors determining the circadian rhythm. DAYSLEEPER was isolated as a factor binding to a motif (Kubox1) present in the upstream region of the Arabidopsis DNA repair gene Ku70. Mutant plants lacking DAYSLEEPER or strongly overexpressing this gene do not develop in a normal manner.
Ha412HOChr13g0609131	1	16	0.999999999999206	0	0.0625	0.0642462968341563	Ann_13_01	Poly	1	AT3G42170	transposase-like gene with conserved domains from the family of hAT transposases that includes hobo from Drosophila melanogaster, Activator (Ac) from maize, and Tam3 from snapdragon but lacks several amino acids known to be essential for Ac transposition5. The DAYSLEEPER gene lacks 8 bp duplications and TIRs (a common feature of transcriptionally silent hAT transposases), however, DAYSLEEPER expression was detected, and several expressed sequence tags are available. The expression seems to be under the control of factors determining the circadian rhythm. DAYSLEEPER was isolated as a factor binding to a motif (Kubox1) present in the upstream region of the Arabidopsis DNA repair gene Ku70. Mutant plants lacking DAYSLEEPER or strongly overexpressing this gene do not develop in a normal manner.
Ha412HOChr13g0609171	1	10	0.9569652770116	2	0.1	0.165606525480805	Ann_13_01	Poly	1	AT1G52980	Encodes a GTPase that belongs to the subfamily of YlqF/YawG GTPases.  Functions in Pre-60S ribosomal subunit maturation. The mRNA is cell-to-cell mobile.
Ha412HOChr13g0609171	3	9	0.0316371494101423	0	0.333333333333333	0.0642462968341563	Ann_13_01	Fixed	0.235549385080357	AT1G52980	Encodes a GTPase that belongs to the subfamily of YlqF/YawG GTPases.  Functions in Pre-60S ribosomal subunit maturation. The mRNA is cell-to-cell mobile.
Ha412HOChr13g0609311	4	5	3.61624078012035e-05	0	0.8	0.0642462968341563	Ann_13_01	Fixed	0.000860076949033783	AT1G52890	encodes a NAC transcription factor whose expression is induced by drought, high salt, and abscisic acid. This gene binds to ERD1 promoter in vitro.
Ha412HOChr14g0657961	1	24	0.999999999999964	2	0.0416666666666667	0.0534295550847458	Petfal_14_01	Poly	1	AT3G28040	Leucine-rich receptor-like protein kinase family protein;(source:Araport11)
Ha412HOChr14g0657961	2	22	0.289963871275902	0	0.0909090909090909	0.232732406602954	Petfal_14_01	Poly	0.852404405223804	AT3G28040	Leucine-rich receptor-like protein kinase family protein;(source:Araport11)
Ha412HOChr14g0658071	1	15	0.331709314610024	0	0.0666666666666667	0.232732406602954	Petfal_14_01	Poly	0.897514577459184	AT2G43360	Catalyzes the conversion of dethiobiotin to biotin.
Ha412HOChr14g0658071	0	36	0.314324728419444	2	0	0.0534295550847458	Petfal_14_01	Poly	0.882497951506013	AT2G43360	Catalyzes the conversion of dethiobiotin to biotin.
Ha412HOChr14g0658101	1	36	0.778614206393332	2	0.0277777777777778	0.0534295550847458	Petfal_14_01	Poly	1	AT2G43235	phosphoribosylformylglycinamidine synthase;(source:Araport11)
Ha412HOChr14g0658101	8	12	0.0336773925487348	0	0.666666666666667	0.232732406602954	Petfal_14_01	Fixed	0.246604095590522	AT2G43235	phosphoribosylformylglycinamidine synthase;(source:Araport11)
Ha412HOChr14g0658111	5	17	0.850837997040047	0	0.294117647058824	0.232732406602954	Petfal_14_01	Fixed	1	AT1G05850	Encodes an endo chitinase-like protein AtCTL1.  Essential for tolerance to heat, salt and drought stresses.  Also involved in root hair development, cell expansion and response to cytokinin.  Allelic  to erh2. 11 alleles described in Hauser (1995). Mutant is defective in acquired thermotolerance, appears semidwarf throughout its life cycle and has extra lateral branches. There are two EMS alleles. Expression of AtHSP101 is not affected in the mutants.
Ha412HOChr14g0658111	2	33	1	2	0.0606060606060606	0.0534295550847458	Petfal_14_01	Fixed	1	AT1G05850	Encodes an endo chitinase-like protein AtCTL1.  Essential for tolerance to heat, salt and drought stresses.  Also involved in root hair development, cell expansion and response to cytokinin.  Allelic  to erh2. 11 alleles described in Hauser (1995). Mutant is defective in acquired thermotolerance, appears semidwarf throughout its life cycle and has extra lateral branches. There are two EMS alleles. Expression of AtHSP101 is not affected in the mutants.
Ha412HOChr14g0658201	0	7	0.999999999999413	2	0	0.0534295550847458	Petfal_14_01	Poly	1	AT1G55535	transmembrane protein;(source:Araport11)
Ha412HOChr14g0658231	0	10	0.992086711166318	2	0	0.0534295550847458	Petfal_14_01	Poly	1	AT5G56360	Encodes PSL4, beta-subunit of endoplasmic reticulum-resident glucosidase II, which is essential for stable accumulation and quality control of the elf18 receptor EFR but not the flg22 receptor FLS2. The mRNA is cell-to-cell mobile.
Ha412HOChr14g0658231	5	3	0.00697592915097739	0	1.66666666666667	0.232732406602954	Petfal_14_01	Fixed	0.0741316158978421	AT5G56360	Encodes PSL4, beta-subunit of endoplasmic reticulum-resident glucosidase II, which is essential for stable accumulation and quality control of the elf18 receptor EFR but not the flg22 receptor FLS2. The mRNA is cell-to-cell mobile.
Ha412HOChr14g0658251	0	9	0.999999999999526	2	0	0.0534295550847458	Petfal_14_01	Poly	1	AT4G26370	antitermination NusB domain-containing protein;(source:Araport11)
Ha412HOChr14g0658281	1	9	0.999999999999086	2	0.111111111111111	0.0534295550847458	Petfal_14_01	Fixed	1	AT1G55510	branched-chain alpha-keto acid decarboxylase E1 beta
Ha412HOChr14g0658291	2	15	0.481741530607925	2	0.133333333333333	0.0534295550847458	Petfal_14_01	Fixed	0.997196380111549	AT4G26330	Subtilisin-like serine endopeptidase family protein;(source:Araport11)
Ha412HOChr14g0658291	3	8	0.744786998575293	0	0.375	0.232732406602954	Petfal_14_01	Fixed	1	AT4G26330	Subtilisin-like serine endopeptidase family protein;(source:Araport11)
Ha412HOChr14g0658311	0	15	0.759363467562977	2	0	0.0534295550847458	Petfal_14_01	Poly	1	AT5G56460	Protein kinase superfamily protein;(source:Araport11)
Ha412HOChr14g0658311	0	8	0.361563144624675	0	0	0.232732406602954	Petfal_14_01	Poly	0.91430408039936	AT5G56460	Protein kinase superfamily protein;(source:Araport11)
Ha412HOChr14g0658331	0	32	0.366051051080779	2	0	0.0534295550847458	Petfal_14_01	Poly	0.91430408039936	AT3G13470	Encodes a subunit of chloroplasts chaperonins that are involved in mediating the folding of newly synthesized, translocated, or stress-denatured proteins.  Cpn60 subunits are: Cpn60alpha1 (At2g28000), AtCpn60alpha2 (At5g18820), AtCpn60beta1 (At1g55490), AtCpn60beta2 (At3g13470), AtCpn60beta3 (At5g56500), AtCpn60beta4 (At1g26230).
Ha412HOChr14g0658331	2	16	0.58901831356084	0	0.125	0.232732406602954	Petfal_14_01	Poly	1	AT3G13470	Encodes a subunit of chloroplasts chaperonins that are involved in mediating the folding of newly synthesized, translocated, or stress-denatured proteins.  Cpn60 subunits are: Cpn60alpha1 (At2g28000), AtCpn60alpha2 (At5g18820), AtCpn60beta1 (At1g55490), AtCpn60beta2 (At3g13470), AtCpn60beta3 (At5g56500), AtCpn60beta4 (At1g26230).
Ha412HOChr14g0658361	1	26	0.0771098630763142	0	0.0384615384615385	0.232732406602954	Petfal_14_01	Poly	0.435176990911383	AT5G36110	Encodes a member of the CYP716A subfamily of cytochrome P450 monooxygenases with triterpene oxidizing activity catalyzing C-28 hydroxylation of alpha-amyrin, beta-amyrin, and lupeol, producing uvaol, erythrodiol, and betulin, respectively. Additionally, it shows carboxylation activity for the C-28 position of alpha- and beta-amyrin.
Ha412HOChr14g0658361	0	27	0.446197407724275	2	0	0.0534295550847458	Petfal_14_01	Poly	0.972759891467201	AT5G36110	Encodes a member of the CYP716A subfamily of cytochrome P450 monooxygenases with triterpene oxidizing activity catalyzing C-28 hydroxylation of alpha-amyrin, beta-amyrin, and lupeol, producing uvaol, erythrodiol, and betulin, respectively. Additionally, it shows carboxylation activity for the C-28 position of alpha- and beta-amyrin.
Ha412HOChr14g0658411	0	12	0.886746678753425	2	0	0.0534295550847458	Petfal_14_01	Poly	1	AT5G36110	Encodes a member of the CYP716A subfamily of cytochrome P450 monooxygenases with triterpene oxidizing activity catalyzing C-28 hydroxylation of alpha-amyrin, beta-amyrin, and lupeol, producing uvaol, erythrodiol, and betulin, respectively. Additionally, it shows carboxylation activity for the C-28 position of alpha- and beta-amyrin.
Ha412HOChr14g0658411	0	16	0.107492056507277	0	0	0.232732406602954	Petfal_14_01	Poly	0.530686689189757	AT5G36110	Encodes a member of the CYP716A subfamily of cytochrome P450 monooxygenases with triterpene oxidizing activity catalyzing C-28 hydroxylation of alpha-amyrin, beta-amyrin, and lupeol, producing uvaol, erythrodiol, and betulin, respectively. Additionally, it shows carboxylation activity for the C-28 position of alpha- and beta-amyrin.
Ha412HOChr14g0658501	0	20	0.0613607630050433	0	0	0.232732406602954	Petfal_14_01	Poly	0.370753376938007	AT4G21520	Transducin/WD40 repeat-like superfamily protein;(source:Araport11)
Ha412HOChr14g0658501	0	38	0.291749140361847	2	0	0.0534295550847458	Petfal_14_01	Poly	0.854363856693386	AT4G21520	Transducin/WD40 repeat-like superfamily protein;(source:Araport11)
Ha412HOChr14g0658661	3	7	0.00415134353891455	2	0.428571428571429	0.0534295550847458	Petfal_14_01	Fixed	0.0486433577722079	NA	NA
Ha412HOChr14g0658661	3	4	0.255471080540685	0	0.75	0.232732406602954	Petfal_14_01	Fixed	0.817057588698291	NA	NA
Ha412HOChr14g0658711	2	16	0.58901831356084	0	0.125	0.232732406602954	Petfal_14_01	Poly	1	AT3G13510	carboxyl-terminal peptidase, putative (DUF239);(source:Araport11)
Ha412HOChr14g0658711	0	20	0.600599352296679	2	0	0.0534295550847458	Petfal_14_01	Poly	1	AT3G13510	carboxyl-terminal peptidase, putative (DUF239);(source:Araport11)
Ha412HOChr14g0658721	0	20	0.600599352296679	2	0	0.0534295550847458	Petfal_14_01	Poly	1	AT5G19760	Encodes a novel mitochondrial carrier capable of transporting both dicarboxylates (such as malate, oxaloacetate, oxoglutarate, and maleate) and tricarboxylates (such as citrate, isocitrate, cis-aconitate, and trans-aconitate).
Ha412HOChr14g0658721	0	14	0.143476309656398	0	0	0.232732406602954	Petfal_14_01	Poly	0.624491838725942	AT5G19760	Encodes a novel mitochondrial carrier capable of transporting both dicarboxylates (such as malate, oxaloacetate, oxoglutarate, and maleate) and tricarboxylates (such as citrate, isocitrate, cis-aconitate, and trans-aconitate).
Ha412HOChr14g0658741	1	14	0.999999999999995	2	0.0714285714285714	0.0534295550847458	Petfal_14_01	Fixed	1	NA	NA
Ha412HOChr14g0658741	2	11	0.999999999999627	0	0.181818181818182	0.232732406602954	Petfal_14_01	Poly	1	NA	NA
Ha412HOChr14g0658891	1	16	0.289772260499133	0	0.0625	0.232732406602954	Petfal_14_01	Poly	0.852404405223804	AT3G10250	histidine-tRNA ligase;(source:Araport11)
Ha412HOChr14g0658891	1	13	0.999999999999792	2	0.0769230769230769	0.0534295550847458	Petfal_14_01	Fixed	1	AT3G10250	histidine-tRNA ligase;(source:Araport11)
Ha412HOChr14g0658941	0	13	0.840774963039029	2	0	0.0534295550847458	Petfal_14_01	Poly	1	AT2G23200	Protein kinase superfamily protein;(source:Araport11)
Ha412HOChr14g0658941	0	17	0.0932588490522639	0	0	0.232732406602954	Petfal_14_01	Poly	0.491166003334572	AT2G23200	Protein kinase superfamily protein;(source:Araport11)
Ha412HOChr14g0659041	0	14	0.143476309656398	0	0	0.232732406602954	Petfal_14_01	Poly	0.624491838725942	AT3G51550	Encodes a synergid-expressed, plasma-membrane localized receptor-like kinase that accumulates asymetrically in the synergid membrnane at the filiform apparatus and mediates male-female gametophyte interactions during pollen tube reception.  Also involved in powdery mildew infection. Mutants show faster root elongation under dim light, the protein is required for intracellular accumulation of AHA2 under dim-light growth conditions. Positively regulates flowering by modulating the transcript accumulation and mRNA alternative splicing of certain flowering-related genes, including FLOWERING LOCUS C (FLC) and its homolog MADS AFFECTING FLOWERING (MAF). However, the RALF1 ligand negatively regulates flowering compared with FER.
Ha412HOChr14g0659041	0	22	0.550059960726735	2	0	0.0534295550847458	Petfal_14_01	Poly	1	AT3G51550	Encodes a synergid-expressed, plasma-membrane localized receptor-like kinase that accumulates asymetrically in the synergid membrnane at the filiform apparatus and mediates male-female gametophyte interactions during pollen tube reception.  Also involved in powdery mildew infection. Mutants show faster root elongation under dim light, the protein is required for intracellular accumulation of AHA2 under dim-light growth conditions. Positively regulates flowering by modulating the transcript accumulation and mRNA alternative splicing of certain flowering-related genes, including FLOWERING LOCUS C (FLC) and its homolog MADS AFFECTING FLOWERING (MAF). However, the RALF1 ligand negatively regulates flowering compared with FER.
Ha412HOChr14g0659141	0	7	0.999999999999413	2	0	0.0534295550847458	Petfal_14_01	Poly	1	AT4G25650	Similar to ACD1. Leaves of antisense ACD1-like plants turn yellow in darkness like wild-type whereas antisense ACD1 plants remain dark after five days of dark treatment.
Ha412HOChr14g0659141	0	11	0.224639707477683	0	0	0.232732406602954	Petfal_14_01	Poly	0.784213514095948	AT4G25650	Similar to ACD1. Leaves of antisense ACD1-like plants turn yellow in darkness like wild-type whereas antisense ACD1 plants remain dark after five days of dark treatment.
Ha412HOChr14g0659171	1	12	0.999999999999724	2	0.0833333333333333	0.0534295550847458	Petfal_14_01	Fixed	1	AT4G25650	Similar to ACD1. Leaves of antisense ACD1-like plants turn yellow in darkness like wild-type whereas antisense ACD1 plants remain dark after five days of dark treatment.
Ha412HOChr14g0659211	1	8	0.865606855335865	0	0.125	0.232732406602954	Petfal_14_01	Poly	1	AT3G60360	embryo sac development arrest 14;(source:Araport11)
Ha412HOChr14g0659211	0	7	0.999999999999413	2	0	0.0534295550847458	Petfal_14_01	Poly	1	AT3G60360	embryo sac development arrest 14;(source:Araport11)
Ha412HOChr14g0659261	2	7	0.999999999999617	0	0.285714285714286	0.232732406602954	Petfal_14_01	Fixed	1	AT3G13570	encodes an SC35-like splicing factor of 30 kD that is localized to the nuclear specks. Barta et al (2010) have proposed a nomenclature for Serine/Arginine-Rich Protein Splicing Factors (SR proteins): Plant Cell. 2010, 22:2926.
Ha412HOChr14g0659261	0	13	0.840774963039029	2	0	0.0534295550847458	Petfal_14_01	Poly	1	AT3G13570	encodes an SC35-like splicing factor of 30 kD that is localized to the nuclear specks. Barta et al (2010) have proposed a nomenclature for Serine/Arginine-Rich Protein Splicing Factors (SR proteins): Plant Cell. 2010, 22:2926.
Ha412HOChr14g0659271	1	9	0.999999999999086	2	0.111111111111111	0.0534295550847458	Petfal_14_01	Fixed	1	AT3G56750	plant/protein;(source:Araport11)
Ha412HOChr14g0659271	0	10	0.262262659309425	0	0	0.232732406602954	Petfal_14_01	Poly	0.821888373766157	AT3G56750	plant/protein;(source:Araport11)
Ha412HOChr14g0659371	6	6	0.0171877865114242	0	1	0.232732406602954	Petfal_14_01	Fixed	0.148758120514398	AT5G16530	Encodes PIN5, an atypical member of the PIN family.  PIN5 is a functional auxin transporter that is required for auxin-mediated development. PIN5 does not have a direct role in cell-to-cell transport but regulates intracellular auxin homeostasis and metabolism. PIN5 localizes, unlike other characterized plasma membrane PIN proteins, to endoplasmic reticulum (ER), presumably mediating auxin flow from the cytosol to the lumen of the ER. It acts together with PIN8 in affecting pollen development and auxin homeostasis.
Ha412HOChr14g0659371	3	13	0.0548873329277532	2	0.230769230769231	0.0534295550847458	Petfal_14_01	Fixed	0.343568908514348	AT5G16530	Encodes PIN5, an atypical member of the PIN family.  PIN5 is a functional auxin transporter that is required for auxin-mediated development. PIN5 does not have a direct role in cell-to-cell transport but regulates intracellular auxin homeostasis and metabolism. PIN5 localizes, unlike other characterized plasma membrane PIN proteins, to endoplasmic reticulum (ER), presumably mediating auxin flow from the cytosol to the lumen of the ER. It acts together with PIN8 in affecting pollen development and auxin homeostasis.
Ha412HOChr14g0659381	0	15	0.759363467562977	2	0	0.0534295550847458	Petfal_14_01	Poly	1	AT3G11820	Encodes a syntaxin localized at the plasma membrane. SYR1/PEN1 is a member of the SNARE superfamily and functions in positioning anchoring of the KAT1 K+ channel protein at the plasma membrane. Transcription is upregulated by abscisic acid, suggesting a role in ABA signaling.  Also functions in non-host resistance against barley powdery mildew. It is a nonessential component of the preinvasive resistance against Colletotrichum fungus. Required for mlo resistance. The syp121 point mutation results in stomatal phenotypes that reduce CO2 assimilation, slow vegetative growth and increase water use efficiency in the whole plant, conditional upon high light intensities and low relative humidity. The R20R21 motif of SYP121 are essential for SEC11 interaction. Mutation of the R20R21 motif blocks vesicle traffic without uncoupling the effects of SYP121 on solute and K+ uptake associated with the F9xRF motif; the mutation also mimicks the effects on traffic block observed on coexpression of the dominant negative SEC11?149 fragment.
Ha412HOChr14g0659381	2	12	0.92251377501208	0	0.166666666666667	0.232732406602954	Petfal_14_01	Poly	1	AT3G11820	Encodes a syntaxin localized at the plasma membrane. SYR1/PEN1 is a member of the SNARE superfamily and functions in positioning anchoring of the KAT1 K+ channel protein at the plasma membrane. Transcription is upregulated by abscisic acid, suggesting a role in ABA signaling.  Also functions in non-host resistance against barley powdery mildew. It is a nonessential component of the preinvasive resistance against Colletotrichum fungus. Required for mlo resistance. The syp121 point mutation results in stomatal phenotypes that reduce CO2 assimilation, slow vegetative growth and increase water use efficiency in the whole plant, conditional upon high light intensities and low relative humidity. The R20R21 motif of SYP121 are essential for SEC11 interaction. Mutation of the R20R21 motif blocks vesicle traffic without uncoupling the effects of SYP121 on solute and K+ uptake associated with the F9xRF motif; the mutation also mimicks the effects on traffic block observed on coexpression of the dominant negative SEC11?149 fragment.
Ha412HOChr14g0659391	0	32	0.366051051080779	2	0	0.0534295550847458	Petfal_14_01	Poly	0.91430408039936	AT3G52440	Dof-type zinc finger DNA-binding family protein;(source:Araport11)
Ha412HOChr14g0659411	6	12	0.206313671779387	0	0.5	0.232732406602954	Petfal_14_01	Fixed	0.748901636635512	AT2G35930	Encodes a cytoplasmically localized U-box domain containing E3 ubiquitin ligase that is involved in the response to water stress and acts as a negative regulator of PAMP-triggered immunity.
Ha412HOChr14g0659411	2	26	0.945840120268109	2	0.0769230769230769	0.0534295550847458	Petfal_14_01	Fixed	1	AT2G35930	Encodes a cytoplasmically localized U-box domain containing E3 ubiquitin ligase that is involved in the response to water stress and acts as a negative regulator of PAMP-triggered immunity.
Ha412HOChr14g0659421	4	43	0.459773629636941	2	0.0930232558139535	0.0534295550847458	Petfal_14_01	Fixed	0.98381051382685	AT2G35940	Encodes a member of the BEL-like homeodomain protein family. Ecotopic expression in the embryo sac leads to defects in nuclear migration and cellularization and embryo sacs with multiple egg cells. Loss of function alleles have no female gametophyte defects. The ecotopic expression phenotype requires KNAT3 because it can be suppressed by loss of KNAT3 function alleles.  Localized to the nucleus but interaction with OFP1 relocates it to the cytoplasm.
Ha412HOChr14g0659421	11	14	0.00320994475174184	0	0.785714285714286	0.232732406602954	Petfal_14_01	Fixed	0.039749594771828	AT2G35940	Encodes a member of the BEL-like homeodomain protein family. Ecotopic expression in the embryo sac leads to defects in nuclear migration and cellularization and embryo sacs with multiple egg cells. Loss of function alleles have no female gametophyte defects. The ecotopic expression phenotype requires KNAT3 because it can be suppressed by loss of KNAT3 function alleles.  Localized to the nucleus but interaction with OFP1 relocates it to the cytoplasm.
Ha412HOChr14g0659441	3	12	0.999999999999886	0	0.25	0.232732406602954	Petfal_14_01	Fixed	1	AT3G11680	aluminum activated malate transporter family protein;(source:Araport11)
Ha412HOChr14g0659441	2	28	0.999999999999643	2	0.0714285714285714	0.0534295550847458	Petfal_14_01	Fixed	1	AT3G11680	aluminum activated malate transporter family protein;(source:Araport11)
Ha412HOChr14g0659461	6	9	0.0787912887703478	0	0.666666666666667	0.232732406602954	Petfal_14_01	Fixed	0.441341672191663	AT5G06370	PSE1 is a single copy gene that is induced in response to lead and confers increased tolerance to lead when overexpressed. It is localized to the cytoplasm. The protein has an NC domain. PSE1 appears to regulate tolerance via a  GSH dependent phytochelatin synthesis pathway.
Ha412HOChr14g0659461	1	20	0.999999999999997	2	0.05	0.0534295550847458	Petfal_14_01	Poly	1	AT5G06370	PSE1 is a single copy gene that is induced in response to lead and confers increased tolerance to lead when overexpressed. It is localized to the cytoplasm. The protein has an NC domain. PSE1 appears to regulate tolerance via a  GSH dependent phytochelatin synthesis pathway.
Ha412HOChr14g0659551	0	8	0.361563144624675	0	0	0.232732406602954	Petfal_14_01	Poly	0.91430408039936	AT3G11650	Encodes a protein whose sequence is similar to tobacco hairpin-induced gene (HIN1) and Arabidopsis non-race specific disease resistance gene (NDR1). Expression of this gene is induced by cucumber mosaic virus and spermine. Overexpression of the gene induces the expression of PR-1 gene and shows light-dependent 'speck disease-like' symptom on leaves. The gene product is localized to the chloroplast
Ha412HOChr14g0659601	6	26	0.99999999999994	0	0.230769230769231	0.232732406602954	Petfal_14_01	Poly	1	AT3G52500	Eukaryotic aspartyl protease family protein;(source:Araport11)
Ha412HOChr14g0659601	3	37	0.735342568059894	2	0.0810810810810811	0.0534295550847458	Petfal_14_01	Fixed	1	AT3G52500	Eukaryotic aspartyl protease family protein;(source:Araport11)
Ha412HOChr14g0659621	0	9	0.999999999999526	2	0	0.0534295550847458	Petfal_14_01	Poly	1	AT2G36010	Member of the E2F transcription factors, (cell cycle genes), key components of the cyclin D/retinoblastoma/E2F pathway.
Ha412HOChr14g0659621	2	6	0.999999999999399	0	0.333333333333333	0.232732406602954	Petfal_14_01	Fixed	1	AT2G36010	Member of the E2F transcription factors, (cell cycle genes), key components of the cyclin D/retinoblastoma/E2F pathway.
Ha412HOChr14g0659711	1	7	0.879695266891247	2	0.142857142857143	0.0534295550847458	Petfal_14_01	Fixed	1	AT3G52525	ovate family protein 6;(source:Araport11)
Ha412HOChr14g0659901	2	5	0.048893768312149	2	0.4	0.0534295550847458	Petfal_14_01	Fixed	0.321321053047001	AT2G36080	Encodes a plant-specific B3 DNA-binding domain transcription factor.  Has transcription repressor activity.
Ha412HOChr14g0659981	0	7	0.999999999999413	2	0	0.0534295550847458	Petfal_14_01	Poly	1	AT2G32900	Homologous to Drosophila ZW10, a centromere/kinetochore protein involved in chromosome segregation. Member of MAG2 complex on the ER that is responsible for efficient transport of seed storage proteins, functions in protein transport between the ER and Golgi apparatus, contain a Zeste?White 10 (ZW10) domain and a Sec39 domain. Required for proper maturation of seed storage proteins.
Ha412HOChr14g0660071	0	7	0.427711856271927	0	0	0.232732406602954	Petfal_14_01	Poly	0.958508225794684	NA	NA
Ha412HOChr14g0660141	0	13	0.840774963039029	2	0	0.0534295550847458	Petfal_14_01	Poly	1	AT2G41945	Encodes a novel protein found only in plants. RED1 has two isoforms RED1.1 and RED1.2. It is localized to the nucleus. Loss of function mutants are embryo lethal but can be rescued before desiccation by embryo culture.
Ha412HOChr14g0660221	0	45	0.226335803696267	2	0	0.0534295550847458	Petfal_14_01	Poly	0.785863000278803	AT3G58050	hypothetical protein;(source:Araport11)
Ha412HOChr14g0660221	4	33	0.297296136868918	0	0.121212121212121	0.232732406602954	Petfal_14_01	Poly	0.861361803076334	AT3G58050	hypothetical protein;(source:Araport11)
Ha412HOChr14g0660321	10	0	8.30415058351868e-10	0	Inf	0.232732406602954	Petfal_14_01	Fixed	6.42205503513796e-08	AT3G04090	Belongs to a family of plant aquaporins. Similar to yeast and radish aquaporins. Located on ER.
Ha412HOChr14g0660321	4	11	0.00130407958512769	2	0.363636363636364	0.0534295550847458	Petfal_14_01	Fixed	0.0190401973044161	AT3G04090	Belongs to a family of plant aquaporins. Similar to yeast and radish aquaporins. Located on ER.
Ha412HOChr14g0660331	0	35	0.32638627846125	2	0	0.0534295550847458	Petfal_14_01	Poly	0.891611741092753	AT2G27350	Encodes an otubain-like histone deubiquitinase involved in chromatin modification and regulation of plant gene expression.
Ha412HOChr14g0660331	4	19	0.99999999999984	0	0.210526315789474	0.232732406602954	Petfal_14_01	Poly	1	AT2G27350	Encodes an otubain-like histone deubiquitinase involved in chromatin modification and regulation of plant gene expression.
Ha412HOChr14g0660381	0	9	0.999999999999526	2	0	0.0534295550847458	Petfal_14_01	Poly	1	AT5G22380	NAC domain containing protein 90;(source:Araport11)
Ha412HOChr14g0660401	3	4	0.000226157601862689	2	0.75	0.0534295550847458	Petfal_14_01	Fixed	0.00419190323140378	NA	NA
Ha412HOChr14g0660421	1	12	0.999999999999724	2	0.0833333333333333	0.0534295550847458	Petfal_14_01	Fixed	1	AT1G54740	FANTASTIC four-like protein (DUF3049);(source:Araport11)
Ha412HOChr14g0660421	3	5	0.371745337333683	0	0.6	0.232732406602954	Petfal_14_01	Fixed	0.919544234135134	AT1G54740	FANTASTIC four-like protein (DUF3049);(source:Araport11)
Ha412HOChr14g0660431	0	8	0.999999999999524	2	0	0.0534295550847458	Petfal_14_01	Poly	1	AT2G27730	copper ion binding protein;(source:Araport11)
Ha412HOChr14g0660471	8	21	0.33776027119194	0	0.380952380952381	0.232732406602954	Petfal_14_01	Fixed	0.904600569095757	AT5G19820	Encodes an importin that transports HYL1, a component of the microprocessor, from the cytoplasm to the nucleus to constitute functional microprocessor, thereby affecting miRNA processing. Knockdown amiR mutants significantly reduced nuclear portion of HYL1 protein and correspondingly compromised the pri-miRNA processing in the nucleus.KETCH1 may protect RPs from the 26S proteasome-mediated degradation.
